timestamp,close
2021-03-12 20:00:00,235.7500
2021-03-12 19:45:00,235.8000
2021-03-12 19:40:00,235.7700
2021-03-12 19:20:00,235.7600
2021-03-12 19:15:00,235.7600
2021-03-12 19:10:00,235.7601
2021-03-12 19:05:00,235.8200
2021-03-12 19:00:00,235.8000
2021-03-12 18:50:00,235.7600
2021-03-12 18:35:00,235.7600
2021-03-12 18:20:00,235.7600
2021-03-12 18:15:00,235.7600
2021-03-12 18:10:00,235.7500
2021-03-12 18:00:00,235.7500
2021-03-12 17:50:00,235.7000
2021-03-12 17:35:00,235.7500
2021-03-12 17:25:00,235.6900
2021-03-12 17:20:00,235.6800
2021-03-12 17:15:00,235.5600
2021-03-12 17:10:00,235.5000
2021-03-12 17:05:00,235.5000
2021-03-12 17:00:00,235.5221
2021-03-12 16:55:00,235.5000
2021-03-12 16:50:00,235.7500
2021-03-12 16:45:00,235.6000
2021-03-12 16:40:00,235.2800
2021-03-12 16:35:00,235.6100
2021-03-12 16:20:00,235.6000
2021-03-12 16:15:00,235.5106
2021-03-12 16:10:00,235.7500
2021-03-12 16:05:00,235.7500
2021-03-12 16:00:00,235.8000
2021-03-12 15:55:00,235.3600
2021-03-12 15:50:00,235.4500
2021-03-12 15:45:00,235.5699
2021-03-12 15:40:00,235.6698
2021-03-12 15:35:00,235.2500
2021-03-12 15:30:00,235.3700
2021-03-12 15:25:00,235.6000
2021-03-12 15:20:00,235.3000
2021-03-12 15:15:00,235.1900
2021-03-12 15:10:00,235.0700
2021-03-12 15:05:00,235.0200
2021-03-12 15:00:00,235.1700
2021-03-12 14:55:00,235.3500
2021-03-12 14:50:00,235.3600
2021-03-12 14:45:00,235.3800
2021-03-12 14:40:00,234.9100
2021-03-12 14:35:00,235.0200
2021-03-12 14:30:00,235.0600
2021-03-12 14:25:00,234.9973
2021-03-12 14:20:00,235.0900
2021-03-12 14:15:00,235.0300
2021-03-12 14:10:00,234.9600
2021-03-12 14:05:00,234.7400
2021-03-12 14:00:00,235.0100
2021-03-12 13:55:00,235.0700
2021-03-12 13:50:00,234.8779
2021-03-12 13:45:00,235.1100
2021-03-12 13:40:00,235.2100
2021-03-12 13:35:00,235.2250
2021-03-12 13:30:00,235.1379
2021-03-12 13:25:00,234.7400
2021-03-12 13:20:00,234.8100
2021-03-12 13:15:00,234.7150
2021-03-12 13:10:00,234.6400
2021-03-12 13:05:00,234.6400
2021-03-12 13:00:00,234.7100
2021-03-12 12:55:00,234.8600
2021-03-12 12:50:00,234.9700
2021-03-12 12:45:00,234.8500
2021-03-12 12:40:00,235.2190
2021-03-12 12:35:00,235.4678
2021-03-12 12:30:00,235.1700
2021-03-12 12:25:00,235.1600
2021-03-12 12:20:00,235.0879
2021-03-12 12:15:00,235.0600
2021-03-12 12:10:00,234.9050
2021-03-12 12:05:00,234.6300
2021-03-12 12:00:00,234.5900
2021-03-12 11:55:00,234.6100
2021-03-12 11:50:00,234.6900
2021-03-12 11:45:00,234.7900
2021-03-12 11:40:00,234.4800
2021-03-12 11:35:00,234.1200
2021-03-12 11:30:00,234.2950
2021-03-12 11:25:00,234.2800
2021-03-12 11:20:00,233.8000
2021-03-12 11:15:00,233.7300
2021-03-12 11:10:00,233.7000
