timestamp,close
2021-03-12 20:00:00,121.0800
2021-03-12 19:55:00,121.0700
2021-03-12 19:50:00,121.0700
2021-03-12 19:45:00,121.0300
2021-03-12 19:40:00,121.0200
2021-03-12 19:35:00,121.0200
2021-03-12 19:30:00,121.0300
2021-03-12 19:25:00,121.0700
2021-03-12 19:20:00,121.0000
2021-03-12 19:15:00,121.0000
2021-03-12 19:10:00,120.9900
2021-03-12 19:05:00,121.0900
2021-03-12 19:00:00,121.0900
2021-03-12 18:55:00,121.0500
2021-03-12 18:50:00,121.0100
2021-03-12 18:45:00,121.0000
2021-03-12 18:40:00,121.0300
2021-03-12 18:35:00,120.9700
2021-03-12 18:30:00,120.9800
2021-03-12 18:25:00,121.0500
2021-03-12 18:20:00,121.0600
2021-03-12 18:15:00,121.0600
2021-03-12 18:10:00,121.0800
2021-03-12 18:05:00,121.1000
2021-03-12 18:00:00,121.1100
2021-03-12 17:55:00,121.0800
2021-03-12 17:50:00,121.0800
2021-03-12 17:45:00,121.0400
2021-03-12 17:40:00,121.0200
2021-03-12 17:35:00,121.0200
2021-03-12 17:30:00,121.0100
2021-03-12 17:25:00,121.0300
2021-03-12 17:20:00,121.0100
2021-03-12 17:15:00,121.0300
2021-03-12 17:10:00,121.0000
2021-03-12 17:05:00,121.0000
2021-03-12 17:00:00,121.0100
2021-03-12 16:55:00,121.0300
2021-03-12 16:50:00,121.0300
2021-03-12 16:45:00,121.0000
2021-03-12 16:40:00,120.9700
2021-03-12 16:35:00,121.0300
2021-03-12 16:30:00,120.9900
2021-03-12 16:25:00,120.9900
2021-03-12 16:20:00,120.9900
2021-03-12 16:15:00,121.0300
2021-03-12 16:10:00,120.9500
2021-03-12 16:05:00,121.0000
2021-03-12 16:00:00,121.0500
2021-03-12 15:55:00,120.7900
2021-03-12 15:50:00,120.8650
2021-03-12 15:45:00,120.9450
2021-03-12 15:40:00,121.1259
2021-03-12 15:35:00,120.8100
2021-03-12 15:30:00,120.7550
2021-03-12 15:25:00,120.8550
2021-03-12 15:20:00,120.7801
2021-03-12 15:15:00,120.7200
2021-03-12 15:10:00,120.5850
2021-03-12 15:05:00,120.5500
2021-03-12 15:00:00,120.7600
2021-03-12 14:55:00,120.7700
2021-03-12 14:50:00,120.7900
2021-03-12 14:45:00,120.8399
2021-03-12 14:40:00,120.5550
2021-03-12 14:35:00,120.5600
2021-03-12 14:30:00,120.5900
2021-03-12 14:25:00,120.5500
2021-03-12 14:20:00,120.7417
2021-03-12 14:15:00,120.7150
2021-03-12 14:10:00,120.6384
2021-03-12 14:05:00,120.5910
2021-03-12 14:00:00,120.6420
2021-03-12 13:55:00,120.7299
2021-03-12 13:50:00,120.6493
2021-03-12 13:45:00,120.8400
2021-03-12 13:40:00,120.9650
2021-03-12 13:35:00,120.8600
2021-03-12 13:30:00,120.8967
2021-03-12 13:25:00,120.6600
2021-03-12 13:20:00,120.6900
2021-03-12 13:15:00,120.5630
2021-03-12 13:10:00,120.6620
2021-03-12 13:05:00,120.5000
2021-03-12 13:00:00,120.6808
2021-03-12 12:55:00,120.5800
2021-03-12 12:50:00,120.7593
2021-03-12 12:45:00,120.7500
2021-03-12 12:40:00,120.9300
2021-03-12 12:35:00,121.0300
2021-03-12 12:30:00,120.8408
2021-03-12 12:25:00,120.6700
2021-03-12 12:20:00,120.7295
2021-03-12 12:15:00,120.6401
2021-03-12 12:10:00,120.2450
2021-03-12 12:05:00,120.2200
2021-03-12 12:00:00,120.1100
2021-03-12 11:55:00,120.0700
2021-03-12 11:50:00,120.1000
2021-03-12 11:45:00,120.0400
2021-03-12 11:40:00,119.8650
2021-03-12 11:35:00,119.6600
2021-03-12 11:30:00,119.8150
2021-03-12 11:25:00,119.8650
2021-03-12 11:20:00,119.6700
2021-03-12 11:15:00,119.6300
2021-03-12 11:10:00,119.5500
2021-03-12 11:05:00,119.4850
2021-03-12 11:00:00,119.5950
2021-03-12 10:55:00,119.5550
2021-03-12 10:50:00,119.8956
2021-03-12 10:45:00,119.8400
2021-03-12 10:40:00,119.6100
2021-03-12 10:35:00,119.6200
2021-03-12 10:30:00,119.4200
2021-03-12 10:25:00,119.5400
2021-03-12 10:20:00,119.6200
2021-03-12 10:15:00,119.7897
2021-03-12 10:10:00,120.0300
2021-03-12 10:05:00,119.9850
2021-03-12 10:00:00,119.9400
2021-03-12 09:55:00,119.8500
2021-03-12 09:50:00,119.5400
2021-03-12 09:45:00,119.6000
2021-03-12 09:40:00,119.3399
2021-03-12 09:35:00,119.8700
2021-03-12 09:30:00,120.4500
2021-03-12 09:25:00,120.0700
2021-03-12 09:20:00,120.0600
2021-03-12 09:15:00,119.9700
2021-03-12 09:10:00,120.1600
2021-03-12 09:05:00,120.0399
2021-03-12 09:00:00,120.1500
2021-03-12 08:55:00,120.2000
2021-03-12 08:50:00,120.3300
2021-03-12 08:45:00,120.4000
2021-03-12 08:40:00,120.4800
2021-03-12 08:35:00,120.3900
2021-03-12 08:30:00,120.4100
2021-03-12 08:25:00,120.2300
2021-03-12 08:20:00,120.4300
2021-03-12 08:15:00,120.2800
2021-03-12 08:10:00,120.3099
2021-03-12 08:05:00,120.6200
2021-03-12 08:00:00,120.5100
2021-03-12 07:55:00,120.4600
2021-03-12 07:50:00,120.4600
2021-03-12 07:45:00,120.3500
2021-03-12 07:40:00,120.3900
2021-03-12 07:35:00,120.2500
2021-03-12 07:30:00,120.4300
2021-03-12 07:25:00,120.4000
2021-03-12 07:20:00,120.5000
2021-03-12 07:15:00,120.3400
2021-03-12 07:10:00,120.4300
2021-03-12 07:05:00,120.4000
2021-03-12 07:00:00,120.0000
2021-03-12 06:55:00,120.0800
2021-03-12 06:50:00,120.0600
2021-03-12 06:45:00,120.1200
2021-03-12 06:40:00,120.1500
2021-03-12 06:35:00,119.9000
2021-03-12 06:30:00,119.8200
2021-03-12 06:25:00,119.7800
2021-03-12 06:20:00,119.9300
2021-03-12 06:15:00,119.8800
2021-03-12 06:10:00,119.6600
2021-03-12 06:05:00,119.7700
2021-03-12 06:00:00,119.8600
2021-03-12 05:55:00,119.7300
2021-03-12 05:50:00,119.9000
2021-03-12 05:45:00,119.9300
2021-03-12 05:40:00,119.9200
2021-03-12 05:35:00,119.6000
2021-03-12 05:30:00,119.6000
2021-03-12 05:20:00,119.6500
2021-03-12 05:15:00,119.6200
2021-03-12 05:10:00,119.5900
2021-03-12 05:05:00,119.5400
2021-03-12 05:00:00,119.6800
2021-03-12 04:55:00,119.5900
2021-03-12 04:50:00,119.8500
2021-03-12 04:45:00,119.9100
2021-03-12 04:40:00,119.8800
2021-03-12 04:35:00,119.9000
2021-03-12 04:30:00,119.8100
2021-03-12 04:25:00,119.8300
2021-03-12 04:20:00,119.8500
2021-03-12 04:15:00,119.8400
2021-03-12 04:10:00,120.1100
2021-03-12 04:05:00,119.9000
2021-03-11 20:00:00,122.3000
2021-03-11 19:55:00,122.1300
2021-03-11 19:50:00,122.1300
2021-03-11 19:45:00,122.2000
2021-03-11 19:40:00,122.1300
2021-03-11 19:35:00,122.0700
2021-03-11 19:30:00,122.0800
2021-03-11 19:25:00,122.0900
2021-03-11 19:20:00,122.0800
2021-03-11 19:15:00,122.0999
2021-03-11 19:10:00,122.1300
2021-03-11 19:05:00,122.1100
2021-03-11 19:00:00,122.0700
2021-03-11 18:55:00,122.0700
2021-03-11 18:50:00,122.1000
2021-03-11 18:45:00,122.0900
2021-03-11 18:40:00,122.0800
2021-03-11 18:35:00,122.1100
2021-03-11 18:30:00,122.1000
2021-03-11 18:25:00,122.0500
2021-03-11 18:20:00,122.0300
2021-03-11 18:15:00,122.0400
2021-03-11 18:10:00,121.9900
2021-03-11 18:05:00,121.9600
2021-03-11 18:00:00,121.9100
2021-03-11 17:55:00,121.9000
2021-03-11 17:50:00,121.9200
2021-03-11 17:45:00,121.9200
2021-03-11 17:40:00,121.8800
2021-03-11 17:35:00,121.8000
2021-03-11 17:30:00,121.8000
2021-03-11 17:25:00,121.8000
2021-03-11 17:20:00,121.7600
2021-03-11 17:15:00,121.8000
